time,longitude,latitude,curr_x,curr_y,lon1,lat1
2023-01-08,-123.5108,48.3275,-0.14588,-0.548,-123.5108,48.3275
2023-01-08,-123.5108,48.332,-0.08296,-0.499,-123.5108,48.332
2023-01-08,-123.5108,48.33649,-0.09126,-0.46,-123.5108,48.33649
2023-01-08,-123.5108,48.341,-0.1294,-0.473,-123.5108,48.341
2023-01-08,-123.5108,48.3455,-0.10633,-0.431,-123.5108,48.3455
2023-01-08,-123.5108,48.34999,-0.11775,-0.38,-123.5108,48.34999
2023-01-08,-123.5108,48.3545,-0.18318,-0.351,-123.5108,48.3545
2023-01-08,-123.5108,48.359,-0.18031,-0.275,-123.5108,48.359
2023-01-08,-123.5108,48.36349,-0.15571,-0.192,-123.5108,48.36349
2023-01-08,-123.5108,48.368,-0.11097,-0.144,-123.5108,48.368
2023-01-08,-123.5108,48.3725,-0.11116,-0.106,-123.5108,48.3725
2023-01-08,-123.5108,48.377,-0.08082,-0.073,-123.5108,48.377
2023-01-08,-123.5108,48.3815,-0.03181,-0.056,-123.5108,48.3815
2023-01-08,-123.5108,48.386,-0.01228,-0.023,-123.5108,48.386
2023-01-08,-123.5108,48.5525,0.01445,0.006,-123.5108,48.5525
2023-01-08,-123.5108,48.557,0.02727,0.022,-123.5108,48.557
2023-01-08,-123.5108,48.5615,0.0689,0.061,-123.5108,48.5615
2023-01-08,-123.5108,48.566,0.09832,0.088,-123.5108,48.566
2023-01-08,-123.5108,48.5705,0.04113,0.051,-123.5108,48.5705
2023-01-08,-123.5108,48.575,0.00329,0.015,-123.5108,48.575
2023-01-08,-123.5108,48.57949,-0.02131,-0.01,-123.5108,48.57949
2023-01-08,-123.5108,48.584,-0.02265,-0.026,-123.5108,48.584
2023-01-08,-123.5108,48.5885,-0.01441,-0.03,-123.5108,48.5885
2023-01-08,-123.5108,48.59299,-0.01893,-0.037,-123.5108,48.59299
2023-01-08,-123.5108,48.5975,-0.01753,-0.026,-123.5108,48.5975
2023-01-08,-123.5108,48.602,-0.01313,-0.006,-123.5108,48.602
2023-01-08,-123.5108,48.60649,-0.01216,0.014,-123.5108,48.60649
2023-01-08,-123.5108,48.611,-0.00862,0.02,-123.5108,48.611
2023-01-08,-123.5108,48.6155,-0.01271,0.023,-123.5108,48.6155
2023-01-08,-123.5108,48.62,-0.02687,0.017,-123.5108,48.62
2023-01-08,-123.5108,48.6245,-0.03645,0.021,-123.5108,48.6245
2023-01-08,-123.5108,48.629,-0.05073,0.049,-123.5108,48.629
2023-01-08,-123.5108,48.6335,-0.06056,0.044,-123.5108,48.6335
2023-01-08,-123.5108,48.638,-0.02107,0.004,-123.5108,48.638
2023-01-08,-123.5108,48.6425,0.0053,-0.032,-123.5108,48.6425
2023-01-08,-123.5108,48.647,0.00225,-0.048,-123.5108,48.647
2023-01-08,-123.5108,48.6515,-0.02351,-0.049,-123.5108,48.6515
2023-01-08,-123.5108,48.65599,-0.02381,-0.045,-123.5108,48.65599
2023-01-08,-123.5108,48.6605,-0.01515,-0.036,-123.5108,48.6605
2023-01-08,-123.5108,48.665,-0.01673,-0.047,-123.5108,48.665
2023-01-08,-123.5108,48.66949,-0.02449,-0.049,-123.5108,48.66949
2023-01-08,-123.5108,48.674,0.01104,-0.027,-123.5108,48.674
2023-01-08,-123.5108,48.6785,0.02898,-0.013,-123.5108,48.6785
2023-01-08,-123.5108,48.68299,-0.00801,0.018,-123.5108,48.68299
2023-01-08,-123.5108,48.6875,-0.04304,0.038,-123.5108,48.6875
2023-01-08,-123.5108,48.692,-0.00276,-0.022,-123.5108,48.692
2023-01-08,-123.5108,48.6965,0.03185,-0.04,-123.5108,48.6965
2023-01-08,-123.5108,48.701,0.08281,-0.138,-123.5108,48.701
2023-01-08,-123.5108,48.7055,0.10051,-0.182,-123.5108,48.7055
2023-01-08,-123.5108,48.71,0.09282,-0.178,-123.5108,48.71
2023-01-08,-123.5108,48.7145,0.09606,-0.177,-123.5108,48.7145
2023-01-08,-123.5108,48.719,0.10326,-0.156,-123.5108,48.719
2023-01-08,-123.5108,48.7235,0.07427,-0.094,-123.5108,48.7235
2023-01-08,-123.5108,48.89899,0.01873,-0.014,-123.5108,48.89899
2023-01-08,-123.5108,48.9035,0.07311,-0.053,-123.5108,48.9035
2023-01-08,-123.5108,48.908,0.09105,-0.112,-123.5108,48.908
2023-01-08,-123.5108,48.91249,0.12237,-0.11,-123.5108,48.91249
2023-01-08,-123.5108,48.917,0.12194,-0.108,-123.5108,48.917
2023-01-08,-123.5108,48.9215,0.13982,-0.124,-123.5108,48.9215
2023-01-08,-123.5108,48.92599,0.17779,-0.156,-123.5108,48.92599
2023-01-08,-123.5108,48.9305,0.1643,-0.177,-123.5108,48.9305
2023-01-08,-123.5108,48.935,0.13964,-0.135,-123.5108,48.935
2023-01-08,-123.5108,48.9395,0.11315,-0.035,-123.5108,48.9395
2023-01-08,-123.5108,48.944,0.07488,-0.004,-123.5108,48.944
2023-01-08,-123.5108,48.9575,-0.02436,-0.011,-123.5108,48.9575
2023-01-08,-123.5108,48.962,-0.06428,0.032,-123.5108,48.962
2023-01-08,-123.5108,48.9665,-0.14149,0.115,-123.5108,48.9665
2023-01-08,-123.5108,48.971,-0.14277,0.133,-123.5108,48.971
2023-01-08,-123.5108,48.97549,-0.18092,0.092,-123.5108,48.97549
2023-01-08,-123.5108,48.98,-0.25874,0.073,-123.5108,48.98
2023-01-08,-123.5108,48.9845,-0.29383,0.08,-123.5108,48.9845
2023-01-08,-123.5108,48.98899,-0.28901,0.082,-123.5108,48.98899
2023-01-08,-123.5108,48.9935,-0.27656,0.106,-123.5108,48.9935
2023-01-08,-123.5108,48.998,-0.23335,0.099,-123.5108,48.998
2023-01-08,-123.5108,49.00249,-0.19868,0.077,-123.5108,49.00249
2023-01-08,-123.5108,49.007,-0.19227,0.081,-123.5108,49.007
2023-01-08,-123.5108,49.0115,-0.18367,0.113,-123.5108,49.0115
2023-01-08,-123.5108,49.016,-0.17201,0.151,-123.5108,49.016
2023-01-08,-123.5108,49.0205,-0.15528,0.132,-123.5108,49.0205
2023-01-08,-123.5108,49.025,-0.12629,0.082,-123.5108,49.025
2023-01-08,-123.5108,49.0295,-0.09706,0.054,-123.5108,49.0295
2023-01-08,-123.5108,49.034,-0.06971,0.053,-123.5108,49.034
2023-01-08,-123.5108,49.0385,-0.06477,0.064,-123.5108,49.0385
2023-01-08,-123.5108,49.043,-0.05659,0.083,-123.5108,49.043
2023-01-08,-123.5108,49.0475,-0.03962,0.118,-123.5108,49.0475
2023-01-08,-123.5108,49.05199,-0.0243,0.14,-123.5108,49.05199
2023-01-08,-123.5108,49.0565,-0.01777,0.15,-123.5108,49.0565
2023-01-08,-123.5108,49.061,-0.01771,0.158,-123.5108,49.061
2023-01-08,-123.5108,49.06549,-0.01539,0.148,-123.5108,49.06549
2023-01-08,-123.5108,49.07,-0.01661,0.137,-123.5108,49.07
2023-01-08,-123.5108,49.0745,-0.00685,0.128,-123.5108,49.0745
2023-01-08,-123.5108,49.07899,0.01244,0.132,-123.5108,49.07899
2023-01-08,-123.5108,49.0835,0.02904,0.153,-123.5108,49.0835
2023-01-08,-123.5108,49.088,0.03191,0.171,-123.5108,49.088
2023-01-08,-123.5108,49.09249,0.02648,0.192,-123.5108,49.09249
2023-01-08,-123.5108,49.097,0.02245,0.204,-123.5108,49.097
2023-01-08,-123.5108,49.1015,0.01421,0.203,-123.5108,49.1015
2023-01-08,-123.5108,49.106,0.01281,0.215,-123.5108,49.106
2023-01-08,-123.5108,49.1105,0.01934,0.24,-123.5108,49.1105
2023-01-08,-123.5108,49.115,0.00493,0.257,-123.5108,49.115
2023-01-08,-123.5108,49.1195,-0.01155,0.282,-123.5108,49.1195
2023-01-08,-123.5108,49.124,0.03685,0.334,-123.5108,49.124
2023-01-08,-123.5108,49.1285,0.01482,0.343,-123.5108,49.1285
2023-01-08,-123.5108,49.133,-0.03431,0.309,-123.5108,49.133
2023-01-08,-123.5108,49.1375,0.01592,0.329,-123.5108,49.1375
2023-01-08,-123.5108,49.14199,0.08391,0.349,-123.5108,49.14199
2023-01-08,-123.5108,49.1465,0.11193,0.346,-123.5108,49.1465
2023-01-08,-123.5108,49.151,0.08758,0.318,-123.5108,49.151
2023-01-08,-123.5108,49.15549,0.06218,0.295,-123.5108,49.15549
2023-01-08,-123.5108,49.16,0.07445,0.261,-123.5108,49.16
2023-01-08,-123.5108,49.1645,0.05034,0.216,-123.5108,49.1645
2023-01-08,-123.5108,49.16899,0.02825,0.188,-123.5108,49.16899
2023-01-08,-123.5108,49.1735,-0.01539,0.161,-123.5108,49.1735
2023-01-08,-123.5108,49.178,-0.03486,0.133,-123.5108,49.178
2023-01-08,-123.5108,49.1825,-0.02949,0.117,-123.5108,49.1825
2023-01-08,-123.5108,49.187,-0.00965,0.132,-123.5108,49.187
2023-01-08,-123.5108,49.1915,0.02465,0.162,-123.5108,49.1915
2023-01-08,-123.5108,49.196,0.07189,0.176,-123.5108,49.196
2023-01-08,-123.5108,49.2005,0.12188,0.166,-123.5108,49.2005
2023-01-08,-123.5108,49.205,0.16466,0.204,-123.5108,49.205
2023-01-08,-123.5108,49.2095,0.13683,0.246,-123.5108,49.2095
2023-01-08,-123.5108,49.214,-0.05854,0.198,-123.5108,49.214
2023-01-08,-123.5108,49.21849,-0.26997,0.122,-123.5108,49.21849
2023-01-08,-123.5108,49.223,-0.3603,0.078,-123.5108,49.223
2023-01-08,-123.5108,49.2275,-0.32368,0.083,-123.5108,49.2275
2023-01-08,-123.5108,49.23199,-0.2848,0.107,-123.5108,49.23199
2023-01-08,-123.5108,49.2365,-0.24781,0.145,-123.5108,49.2365
2023-01-08,-123.5108,49.241,-0.21772,0.188,-123.5108,49.241
2023-01-08,-123.5108,49.24549,-0.19044,0.235,-123.5108,49.24549
2023-01-08,-123.5108,49.25,-0.18623,0.261,-123.5108,49.25
2023-01-08,-123.5108,49.2545,-0.18519,0.269,-123.5108,49.2545
2023-01-08,-123.5108,49.259,-0.16792,0.26,-123.5108,49.259
2023-01-08,-123.5108,49.2635,-0.14784,0.223,-123.5108,49.2635
2023-01-08,-123.5108,49.268,-0.11665,0.194,-123.5108,49.268
2023-01-08,-123.5108,49.2725,-0.10615,0.184,-123.5108,49.2725
2023-01-08,-123.5108,49.277,-0.12702,0.172,-123.5108,49.277
2023-01-08,-123.5108,49.2815,-0.17909,0.178,-123.5108,49.2815
2023-01-08,-123.5108,49.286,-0.20466,0.17,-123.5108,49.286
2023-01-08,-123.5108,49.2905,-0.20967,0.132,-123.5108,49.2905
2023-01-08,-123.5108,49.29499,-0.2433,0.085,-123.5108,49.29499
2023-01-08,-123.5108,49.2995,-0.30061,0.028,-123.5108,49.2995
2023-01-08,-123.5108,49.304,-0.3824,-0.069,-123.5108,49.304
2023-01-08,-123.5108,49.30849,-0.38893,-0.111,-123.5108,49.30849
2023-01-08,-123.5108,49.313,-0.3766,-0.12,-123.5108,49.313
2023-01-08,-123.5108,49.3175,-0.386,-0.109,-123.5108,49.3175
2023-01-08,-123.5108,49.32199,-0.38673,-0.053,-123.5108,49.32199
2023-01-08,-123.5108,49.3265,-0.38929,0.007,-123.5108,49.3265
2023-01-08,-123.5108,49.331,-0.38996,0.039,-123.5108,49.331
2023-01-08,-123.5108,49.33549,-0.3957,0.029,-123.5108,49.33549
2023-01-08,-123.5108,49.34,-0.38526,0.018,-123.5108,49.34
2023-01-08,-123.5108,49.3445,-0.40742,0.022,-123.5108,49.3445
2023-01-08,-123.5108,49.349,-0.38117,0.035,-123.5108,49.349
2023-01-08,-123.5108,49.3535,-0.36152,0.015,-123.5108,49.3535
2023-01-08,-123.5108,49.358,-0.32734,-0.003,-123.5108,49.358
2023-01-08,-123.5108,49.3625,-0.26081,-0.016,-123.5108,49.3625
2023-01-08,-123.5108,49.367,-0.21614,-0.037,-123.5108,49.367
2023-01-08,-123.5108,49.37149,-0.22499,-0.077,-123.5108,49.37149
2023-01-08,-123.5108,49.376,-0.29719,-0.158,-123.5108,49.376
2023-01-08,-123.5108,49.3805,-0.292,-0.18,-123.5108,49.3805
2023-01-08,-123.5108,49.38499,-0.21241,-0.165,-123.5108,49.38499
2023-01-08,-123.5108,49.3895,-0.19892,-0.156,-123.5108,49.3895
2023-01-08,-123.5108,49.394,-0.18672,-0.154,-123.5108,49.394
2023-01-08,-123.5108,49.403,0.01543,-0.023,-123.5108,49.403
2023-01-08,-123.5027,48.1295,-0.06398,0.011,-123.5027,48.1295
2023-01-08,-123.5027,48.134,-0.07044,0.016,-123.5027,48.134
2023-01-08,-123.5027,48.1385,-0.07191,-0.023,-123.5027,48.1385
2023-01-08,-123.5027,48.143,-0.01026,-0.047,-123.5027,48.143
2023-01-08,-123.5027,48.1475,0.02062,-0.117,-123.5027,48.1475
2023-01-08,-123.5027,48.152,-0.00904,-0.185,-123.5027,48.152
2023-01-08,-123.5027,48.1565,-0.07215,-0.193,-123.5027,48.1565
2023-01-08,-123.5027,48.161,-0.11927,-0.194,-123.5027,48.161
2023-01-08,-123.5027,48.1655,-0.17732,-0.091,-123.5027,48.1655
2023-01-08,-123.5027,48.16999,-0.12269,-0.018,-123.5027,48.16999
2023-01-08,-123.5027,48.1745,-0.02461,0.027,-123.5027,48.1745
2023-01-08,-123.5027,48.179,-0.02589,-0.089,-123.5027,48.179
2023-01-08,-123.5027,48.18349,0.01305,-0.148,-123.5027,48.18349
2023-01-08,-123.5027,48.188,0.00139,-0.061,-123.5027,48.188
2023-01-08,-123.5027,48.1925,-0.00703,-0.044,-123.5027,48.1925
2023-01-08,-123.5027,48.19699,-0.03163,-0.055,-123.5027,48.19699
2023-01-08,-123.5027,48.2015,-0.00758,0.0,-123.5027,48.2015
2023-01-08,-123.5027,48.206,0.0205,-0.017,-123.5027,48.206
2023-01-08,-123.5027,48.21049,-0.03028,-0.051,-123.5027,48.21049
2023-01-08,-123.5027,48.215,0.018,-0.051,-123.5027,48.215
2023-01-08,-123.5027,48.2195,-0.02931,-0.035,-123.5027,48.2195
2023-01-08,-123.5027,48.224,-0.08534,0.033,-123.5027,48.224
2023-01-08,-123.5027,48.2285,-0.07527,0.089,-123.5027,48.2285
2023-01-08,-123.5027,48.233,-0.0948,0.098,-123.5027,48.233
2023-01-08,-123.5027,48.2375,-0.11701,0.062,-123.5027,48.2375
2023-01-08,-123.5027,48.242,-0.14796,0.026,-123.5027,48.242
2023-01-08,-123.5027,48.24649,-0.14875,0.062,-123.5027,48.24649
2023-01-08,-123.5027,48.251,-0.12025,-0.033,-123.5027,48.251
2023-01-08,-123.5027,48.2555,-0.14076,-0.222,-123.5027,48.2555
2023-01-08,-123.5027,48.25999,-0.19905,-0.335,-123.5027,48.25999
2023-01-08,-123.5027,48.2645,-0.28523,-0.458,-123.5027,48.2645
2023-01-08,-123.5027,48.269,-0.31599,-0.588,-123.5027,48.269
2023-01-08,-123.5027,48.27349,-0.15803,-0.654,-123.5027,48.27349
2023-01-08,-123.5027,48.278,-0.19569,-0.738,-123.5027,48.278
2023-01-08,-123.5027,48.2825,-0.22462,-0.863,-123.5027,48.2825
2023-01-08,-123.5027,48.28699,-0.18513,-0.918,-123.5027,48.28699
2023-01-08,-123.5027,48.2915,-0.13435,-0.855,-123.5027,48.2915
2023-01-08,-123.5027,48.296,-0.06013,-0.729,-123.5027,48.296
2023-01-08,-123.5027,48.3005,0.0219,-0.669,-123.5027,48.3005
2023-01-08,-123.5027,48.305,-0.0229,-0.671,-123.5027,48.305
2023-01-08,-123.5027,48.3095,-0.04829,-0.577,-123.5027,48.3095
2023-01-08,-123.5027,48.314,-0.05256,-0.49,-123.5027,48.314
2023-01-08,-123.5027,48.3185,-0.08723,-0.346,-123.5027,48.3185
2023-01-08,-123.5027,48.323,-0.188,-0.31,-123.5027,48.323
2023-01-08,-123.5027,48.3275,-0.21363,-0.331,-123.5027,48.3275
2023-01-08,-123.5027,48.332,-0.15321,-0.336,-123.5027,48.332
2023-01-08,-123.5027,48.33649,-0.06086,-0.329,-123.5027,48.33649
2023-01-08,-123.5027,48.341,-0.09077,-0.353,-123.5027,48.341
2023-01-08,-123.5027,48.3455,-0.10163,-0.408,-123.5027,48.3455
2023-01-08,-123.5027,48.34999,-0.15107,-0.411,-123.5027,48.34999
2023-01-08,-123.5027,48.3545,-0.19569,-0.4,-123.5027,48.3545
2023-01-08,-123.5027,48.359,-0.17616,-0.345,-123.5027,48.359
2023-01-08,-123.5027,48.36349,-0.16835,-0.28,-123.5027,48.36349
2023-01-08,-123.5027,48.368,-0.15406,-0.17,-123.5027,48.368
2023-01-08,-123.5027,48.3725,-0.1858,-0.114,-123.5027,48.3725
2023-01-08,-123.5027,48.377,-0.09095,-0.08,-123.5027,48.377
2023-01-08,-123.5027,48.3815,-0.05995,-0.053,-123.5027,48.3815
2023-01-08,-123.5027,48.386,-0.0287,-0.016,-123.5027,48.386
2023-01-08,-123.5027,48.3905,-0.02027,-0.004,-123.5027,48.3905
2023-01-08,-123.5027,48.557,0.02428,0.024,-123.5027,48.557
2023-01-08,-123.5027,48.5615,0.03228,0.06,-123.5027,48.5615
2023-01-08,-123.5027,48.566,0.06774,0.107,-123.5027,48.566
2023-01-08,-123.5027,48.5705,0.10155,0.111,-123.5027,48.5705
2023-01-08,-123.5027,48.575,0.04674,0.077,-123.5027,48.575
2023-01-08,-123.5027,48.57949,-0.01655,0.032,-123.5027,48.57949
2023-01-08,-123.5027,48.584,-0.02467,0.004,-123.5027,48.584
2023-01-08,-123.5027,48.5885,-0.02259,-0.013,-123.5027,48.5885
2023-01-08,-123.5027,48.59299,-0.03065,-0.018,-123.5027,48.59299
2023-01-08,-123.5027,48.5975,-0.03785,-0.01,-123.5027,48.5975
2023-01-08,-123.5027,48.602,-0.03273,0.002,-123.5027,48.602
2023-01-08,-123.5027,48.60649,-0.02442,0.017,-123.5027,48.60649
2023-01-08,-123.5027,48.611,-0.01802,0.033,-123.5027,48.611
2023-01-08,-123.5027,48.6155,-0.0251,0.033,-123.5027,48.6155
2023-01-08,-123.5027,48.62,-0.0348,0.018,-123.5027,48.62
2023-01-08,-123.5027,48.6245,-0.03895,0.023,-123.5027,48.6245
2023-01-08,-123.5027,48.629,-0.05024,0.036,-123.5027,48.629
2023-01-08,-123.5027,48.6335,-0.05134,0.045,-123.5027,48.6335
2023-01-08,-123.5027,48.638,-0.02888,0.037,-123.5027,48.638
2023-01-08,-123.5027,48.6425,0.01067,0.008,-123.5027,48.6425
2023-01-08,-123.5027,48.647,0.01989,-0.014,-123.5027,48.647
2023-01-08,-123.5027,48.6515,-0.02473,-0.003,-123.5027,48.6515
2023-01-08,-123.5027,48.65599,-0.05024,0.01,-123.5027,48.65599
2023-01-08,-123.5027,48.6605,-0.04121,0.008,-123.5027,48.6605
2023-01-08,-123.5027,48.665,-0.03291,0.011,-123.5027,48.665
2023-01-08,-123.5027,48.66949,-0.02272,0.026,-123.5027,48.66949
2023-01-08,-123.5027,48.674,0.0006,0.038,-123.5027,48.674
2023-01-08,-123.5027,48.6785,-0.00453,0.07,-123.5027,48.6785
2023-01-08,-123.5027,48.68299,-0.01161,0.098,-123.5027,48.68299
2023-01-08,-123.5027,48.6875,0.00036,0.073,-123.5027,48.6875
2023-01-08,-123.5027,48.692,0.00286,0.035,-123.5027,48.692
2023-01-08,-123.5027,48.6965,0.06505,-0.019,-123.5027,48.6965
2023-01-08,-123.5027,48.701,0.11632,-0.062,-123.5027,48.701
2023-01-08,-123.5027,48.7055,0.14068,-0.132,-123.5027,48.7055
2023-01-08,-123.5027,48.71,0.13878,-0.184,-123.5027,48.71
2023-01-08,-123.5027,48.7145,0.10515,-0.18,-123.5027,48.7145
2023-01-08,-123.5027,48.719,0.05675,-0.036,-123.5027,48.719
2023-01-08,-123.5027,48.8945,-0.02894,-0.019,-123.5027,48.8945
2023-01-08,-123.5027,48.89899,0.03399,-0.075,-123.5027,48.89899
2023-01-08,-123.5027,48.9035,0.14184,-0.141,-123.5027,48.9035
2023-01-08,-123.5027,48.908,0.13884,-0.136,-123.5027,48.908
2023-01-08,-123.5027,48.91249,0.12505,-0.139,-123.5027,48.91249
2023-01-08,-123.5027,48.917,0.16308,-0.159,-123.5027,48.917
2023-01-08,-123.5027,48.9215,0.19335,-0.18,-123.5027,48.9215
2023-01-08,-123.5027,48.92599,0.17284,-0.143,-123.5027,48.92599
2023-01-08,-123.5027,48.9305,0.11834,-0.126,-123.5027,48.9305
2023-01-08,-123.5027,48.935,0.07531,-0.062,-123.5027,48.935
2023-01-08,-123.5027,48.9395,0.04583,-0.01,-123.5027,48.9395
2023-01-08,-123.5027,48.953,-0.01509,-0.027,-123.5027,48.953
2023-01-08,-123.5027,48.9575,-0.04658,-0.001,-123.5027,48.9575
2023-01-08,-123.5027,48.962,-0.11091,0.096,-123.5027,48.962
2023-01-08,-123.5027,48.9665,-0.12916,0.124,-123.5027,48.9665
2023-01-08,-123.5027,48.971,-0.13826,0.102,-123.5027,48.971
2023-01-08,-123.5027,48.97549,-0.19953,0.07,-123.5027,48.97549
2023-01-08,-123.5027,48.98,-0.27558,0.064,-123.5027,48.98
2023-01-08,-123.5027,48.9845,-0.31562,0.062,-123.5027,48.9845
2023-01-08,-123.5027,48.98899,-0.32252,0.089,-123.5027,48.98899
2023-01-08,-123.5027,48.9935,-0.28865,0.109,-123.5027,48.9935
2023-01-08,-123.5027,48.998,-0.25294,0.107,-123.5027,48.998
2023-01-08,-123.5027,49.00249,-0.22853,0.091,-123.5027,49.00249
2023-01-08,-123.5027,49.007,-0.20484,0.079,-123.5027,49.007
2023-01-08,-123.5027,49.0115,-0.18708,0.093,-123.5027,49.0115
2023-01-08,-123.5027,49.016,-0.17579,0.112,-123.5027,49.016
2023-01-08,-123.5027,49.0205,-0.16279,0.11,-123.5027,49.0205
2023-01-08,-123.5027,49.025,-0.14357,0.088,-123.5027,49.025
2023-01-08,-123.5027,49.0295,-0.12489,0.066,-123.5027,49.0295
2023-01-08,-123.5027,49.034,-0.10572,0.058,-123.5027,49.034
2023-01-08,-123.5027,49.0385,-0.10188,0.067,-123.5027,49.0385
2023-01-08,-123.5027,49.043,-0.10212,0.096,-123.5027,49.043
2023-01-08,-123.5027,49.0475,-0.08656,0.118,-123.5027,49.0475
2023-01-08,-123.5027,49.05199,-0.07856,0.134,-123.5027,49.05199
2023-01-08,-123.5027,49.0565,-0.08314,0.143,-123.5027,49.0565
2023-01-08,-123.5027,49.061,-0.09236,0.151,-123.5027,49.061
2023-01-08,-123.5027,49.06549,-0.09065,0.138,-123.5027,49.06549
2023-01-08,-123.5027,49.07,-0.07844,0.123,-123.5027,49.07
2023-01-08,-123.5027,49.0745,-0.07398,0.11,-123.5027,49.0745
2023-01-08,-123.5027,49.07899,-0.05561,0.109,-123.5027,49.07899
2023-01-08,-123.5027,49.0835,-0.03523,0.121,-123.5027,49.0835
2023-01-08,-123.5027,49.088,-0.02046,0.131,-123.5027,49.088
2023-01-08,-123.5027,49.09249,-0.01124,0.149,-123.5027,49.09249
2023-01-08,-123.5027,49.097,-0.01893,0.162,-123.5027,49.097
2023-01-08,-123.5027,49.1015,-0.00886,0.178,-123.5027,49.1015
2023-01-08,-123.5027,49.106,-0.02497,0.176,-123.5027,49.106
2023-01-08,-123.5027,49.1105,0.00445,0.2,-123.5027,49.1105
2023-01-08,-123.5027,49.115,0.02782,0.229,-123.5027,49.115
2023-01-08,-123.5027,49.1195,0.02752,0.244,-123.5027,49.1195
2023-01-08,-123.5027,49.124,0.01421,0.273,-123.5027,49.124
2023-01-08,-123.5027,49.1285,0.04058,0.314,-123.5027,49.1285
2023-01-08,-123.5027,49.133,0.03808,0.327,-123.5027,49.133
2023-01-08,-123.5027,49.1375,-0.04548,0.279,-123.5027,49.1375
2023-01-08,-123.5027,49.14199,0.0028,0.308,-123.5027,49.14199
2023-01-08,-123.5027,49.1465,0.07561,0.344,-123.5027,49.1465
2023-01-08,-123.5027,49.151,0.10552,0.357,-123.5027,49.151
2023-01-08,-123.5027,49.15549,0.10344,0.351,-123.5027,49.15549
2023-01-08,-123.5027,49.16,0.08623,0.333,-123.5027,49.16
2023-01-08,-123.5027,49.1645,0.05761,0.305,-123.5027,49.1645
2023-01-08,-123.5027,49.16899,0.02556,0.276,-123.5027,49.16899
2023-01-08,-123.5027,49.1735,0.00707,0.261,-123.5027,49.1735
2023-01-08,-123.5027,49.178,-0.0088,0.242,-123.5027,49.178
2023-01-08,-123.5027,49.1825,-0.01637,0.24,-123.5027,49.1825
2023-01-08,-123.5027,49.187,-0.0055,0.239,-123.5027,49.187
2023-01-08,-123.5027,49.1915,0.02392,0.248,-123.5027,49.1915
2023-01-08,-123.5027,49.196,0.05828,0.257,-123.5027,49.196
2023-01-08,-123.5027,49.2005,0.07183,0.258,-123.5027,49.2005
2023-01-08,-123.5027,49.205,0.03545,0.279,-123.5027,49.205
2023-01-08,-123.5027,49.2095,0.11828,0.354,-123.5027,49.2095
2023-01-08,-123.5027,49.214,-0.03016,0.267,-123.5027,49.214
2023-01-08,-123.5027,49.21849,-0.24397,0.143,-123.5027,49.21849
2023-01-08,-123.5027,49.223,-0.32118,0.082,-123.5027,49.223
2023-01-08,-123.5027,49.2275,-0.27967,0.087,-123.5027,49.2275
2023-01-08,-123.5027,49.23199,-0.23506,0.106,-123.5027,49.23199
2023-01-08,-123.5027,49.2365,-0.19544,0.149,-123.5027,49.2365
2023-01-08,-123.5027,49.241,-0.15589,0.197,-123.5027,49.241
2023-01-08,-123.5027,49.24549,-0.13417,0.219,-123.5027,49.24549
2023-01-08,-123.5027,49.25,-0.14918,0.223,-123.5027,49.25
2023-01-08,-123.5027,49.2545,-0.16383,0.229,-123.5027,49.2545
2023-01-08,-123.5027,49.259,-0.16267,0.241,-123.5027,49.259
2023-01-08,-123.5027,49.2635,-0.15296,0.226,-123.5027,49.2635
2023-01-08,-123.5027,49.268,-0.12428,0.215,-123.5027,49.268
2023-01-08,-123.5027,49.2725,-0.08039,0.216,-123.5027,49.2725
2023-01-08,-123.5027,49.277,-0.07698,0.219,-123.5027,49.277
2023-01-08,-123.5027,49.2815,-0.12831,0.205,-123.5027,49.2815
2023-01-08,-123.5027,49.286,-0.18122,0.157,-123.5027,49.286
2023-01-08,-123.5027,49.2905,-0.17494,0.115,-123.5027,49.2905
2023-01-08,-123.5027,49.29499,-0.17811,0.085,-123.5027,49.29499
2023-01-08,-123.5027,49.2995,-0.20997,0.042,-123.5027,49.2995
2023-01-08,-123.5027,49.304,-0.28511,-0.031,-123.5027,49.304
2023-01-08,-123.5027,49.30849,-0.34761,-0.103,-123.5027,49.30849
2023-01-08,-123.5027,49.313,-0.35615,-0.147,-123.5027,49.313
2023-01-08,-123.5027,49.3175,-0.35255,-0.142,-123.5027,49.3175
2023-01-08,-123.5027,49.32199,-0.37135,-0.083,-123.5027,49.32199
2023-01-08,-123.5027,49.3265,-0.37922,-0.02,-123.5027,49.3265
2023-01-08,-123.5027,49.331,-0.37593,0.036,-123.5027,49.331
2023-01-08,-123.5027,49.33549,-0.3672,0.059,-123.5027,49.33549
2023-01-08,-123.5027,49.34,-0.34919,0.055,-123.5027,49.34
2023-01-08,-123.5027,49.3445,-0.35487,0.035,-123.5027,49.3445
2023-01-08,-123.5027,49.349,-0.35145,0.028,-123.5027,49.349
2023-01-08,-123.5027,49.3535,-0.34523,0.033,-123.5027,49.3535
2023-01-08,-123.5027,49.358,-0.33253,0.022,-123.5027,49.358
2023-01-08,-123.5027,49.3625,-0.2646,0.004,-123.5027,49.3625
2023-01-08,-123.5027,49.367,-0.2209,-0.031,-123.5027,49.367
2023-01-08,-123.5027,49.37149,-0.1974,-0.077,-123.5027,49.37149
